subno,loss,gain,response,condition,resp
19,36,16,wreject,"20.40",0
19,36,17,wreject,"20.40",0
19,36,18,wreject,"20.40",0
19,36,19,sreject,"20.40",0
19,36,20,wreject,"20.40",0
19,38,5,sreject,"20.40",0
19,38,6,sreject,"20.40",0
19,38,7,wreject,"20.40",0
19,38,8,sreject,"20.40",0
19,38,9,sreject,"20.40",0
19,38,10,sreject,"20.40",0
19,38,11,wreject,"20.40",0
19,38,12,wreject,"20.40",0
19,38,13,sreject,"20.40",0
19,38,14,wreject,"20.40",0
19,38,15,wreject,"20.40",0
19,38,16,wreject,"20.40",0
19,38,17,wreject,"20.40",0
19,38,18,sreject,"20.40",0
19,38,19,sreject,"20.40",0
19,38,20,wreject,"20.40",0
19,40,5,sreject,"20.40",0
19,40,6,sreject,"20.40",0
19,40,7,sreject,"20.40",0
19,40,8,sreject,"20.40",0
19,40,9,sreject,"20.40",0
19,40,10,sreject,"20.40",0
19,40,11,sreject,"20.40",0
19,40,12,sreject,"20.40",0
19,40,13,sreject,"20.40",0
19,40,14,sreject,"20.40",0
19,40,15,sreject,"20.40",0
19,40,16,sreject,"20.40",0
19,40,17,sreject,"20.40",0
19,40,18,sreject,"20.40",0
19,40,19,sreject,"20.40",0
19,40,20,sreject,"20.40",0
20,10,5,sreject,"20.40",0
20,10,6,wreject,"20.40",0
20,10,7,wreject,"20.40",0
20,10,8,sreject,"20.40",0
20,10,9,sreject,"20.40",0
20,10,10,waccept,"20.40",1
20,10,11,wreject,"20.40",0
20,10,12,saccept,"20.40",1
20,10,13,waccept,"20.40",1
20,10,14,waccept,"20.40",1
20,10,15,waccept,"20.40",1
20,10,16,saccept,"20.40",1
20,10,17,saccept,"20.40",1
20,10,18,saccept,"20.40",1
20,10,19,saccept,"20.40",1
20,10,20,saccept,"20.40",1
20,12,5,sreject,"20.40",0
20,12,6,sreject,"20.40",0
20,12,7,wreject,"20.40",0
20,12,8,sreject,"20.40",0
20,12,9,wreject,"20.40",0
20,12,10,sreject,"20.40",0
20,12,11,sreject,"20.40",0
20,12,12,waccept,"20.40",1
20,12,13,waccept,"20.40",1
20,12,14,saccept,"20.40",1
20,12,15,waccept,"20.40",1
20,12,16,waccept,"20.40",1
20,12,17,waccept,"20.40",1
20,12,18,waccept,"20.40",1
20,12,19,saccept,"20.40",1
20,12,20,waccept,"20.40",1
20,14,5,sreject,"20.40",0
20,14,6,sreject,"20.40",0
20,14,7,sreject,"20.40",0
20,14,8,sreject,"20.40",0
20,14,9,sreject,"20.40",0
20,14,10,sreject,"20.40",0
20,14,11,wreject,"20.40",0
20,14,12,wreject,"20.40",0
20,14,13,waccept,"20.40",1
20,14,14,waccept,"20.40",1
20,14,15,waccept,"20.40",1
20,14,16,waccept,"20.40",1
20,14,17,waccept,"20.40",1
20,14,18,waccept,"20.40",1
20,14,19,waccept,"20.40",1
20,14,20,saccept,"20.40",1
20,16,5,sreject,"20.40",0
20,16,6,wreject,"20.40",0
20,16,7,sreject,"20.40",0
20,16,8,sreject,"20.40",0
20,16,9,sreject,"20.40",0
20,16,10,sreject,"20.40",0
20,16,11,sreject,"20.40",0
20,16,12,sreject,"20.40",0
20,16,13,wreject,"20.40",0
20,16,14,wreject,"20.40",0
20,16,15,waccept,"20.40",1
20,16,16,wreject,"20.40",0
20,16,17,waccept,"20.40",1
20,16,18,waccept,"20.40",1
20,16,19,waccept,"20.40",1
20,16,20,saccept,"20.40",1
20,18,5,sreject,"20.40",0
20,18,6,sreject,"20.40",0
20,18,7,sreject,"20.40",0
20,18,8,sreject,"20.40",0
20,18,9,sreject,"20.40",0
20,18,10,sreject,"20.40",0
20,18,11,wreject,"20.40",0
20,18,12,sreject,"20.40",0
20,18,13,wreject,"20.40",0
20,18,14,sreject,"20.40",0
20,18,15,wreject,"20.40",0
20,18,16,wreject,"20.40",0
20,18,17,wreject,"20.40",0
20,18,18,waccept,"20.40",1
20,18,19,waccept,"20.40",1
20,18,20,waccept,"20.40",1
20,20,5,sreject,"20.40",0
20,20,6,sreject,"20.40",0
20,20,7,sreject,"20.40",0
20,20,8,sreject,"20.40",0
20,20,9,sreject,"20.40",0
20,20,10,sreject,"20.40",0
20,20,11,sreject,"20.40",0
20,20,12,wreject,"20.40",0
20,20,13,wreject,"20.40",0
20,20,14,sreject,"20.40",0
20,20,15,wreject,"20.40",0
20,20,16,wreject,"20.40",0
20,20,17,wreject,"20.40",0
20,20,18,wreject,"20.40",0
20,20,19,waccept,"20.40",1
20,20,20,waccept,"20.40",1
20,22,5,sreject,"20.40",0
20,22,6,sreject,"20.40",0
20,22,7,sreject,"20.40",0
20,22,8,sreject,"20.40",0
20,22,9,sreject,"20.40",0
20,22,10,sreject,"20.40",0
20,22,11,sreject,"20.40",0
20,22,12,sreject,"20.40",0
20,22,13,sreject,"20.40",0
20,22,14,sreject,"20.40",0
20,22,15,sreject,"20.40",0
20,22,16,sreject,"20.40",0
20,22,17,sreject,"20.40",0
20,22,18,sreject,"20.40",0
20,22,19,sreject,"20.40",0
20,22,20,wreject,"20.40",0
20,24,5,sreject,"20.40",0
20,24,6,sreject,"20.40",0
20,24,7,sreject,"20.40",0
20,24,8,wreject,"20.40",0
20,24,9,sreject,"20.40",0
20,24,10,sreject,"20.40",0
20,24,11,sreject,"20.40",0
20,24,12,sreject,"20.40",0
20,24,13,sreject,"20.40",0
20,24,14,wreject,"20.40",0
20,24,15,sreject,"20.40",0
20,24,16,sreject,"20.40",0
20,24,17,wreject,"20.40",0
20,24,18,wreject,"20.40",0
20,24,19,sreject,"20.40",0
20,24,20,wreject,"20.40",0
20,26,5,sreject,"20.40",0
20,26,6,sreject,"20.40",0
20,26,7,wreject,"20.40",0
20,26,8,sreject,"20.40",0
20,26,9,sreject,"20.40",0
20,26,10,sreject,"20.40",0
20,26,11,sreject,"20.40",0
20,26,12,sreject,"20.40",0
20,26,13,sreject,"20.40",0
20,26,14,sreject,"20.40",0
20,26,15,sreject,"20.40",0
20,26,16,sreject,"20.40",0
20,26,17,sreject,"20.40",0
20,26,18,wreject,"20.40",0
20,26,19,wreject,"20.40",0
20,26,20,wreject,"20.40",0
20,28,5,sreject,"20.40",0
20,28,6,sreject,"20.40",0
20,28,7,wreject,"20.40",0
20,28,8,sreject,"20.40",0
20,28,9,sreject,"20.40",0
20,28,10,sreject,"20.40",0
20,28,11,sreject,"20.40",0
20,28,12,sreject,"20.40",0
20,28,13,sreject,"20.40",0
20,28,14,wreject,"20.40",0
20,28,15,sreject,"20.40",0
20,28,16,sreject,"20.40",0
20,28,17,sreject,"20.40",0
20,28,18,sreject,"20.40",0
20,28,19,sreject,"20.40",0
20,28,20,wreject,"20.40",0
20,30,5,sreject,"20.40",0
20,30,6,sreject,"20.40",0
20,30,7,sreject,"20.40",0
20,30,8,sreject,"20.40",0
20,30,9,sreject,"20.40",0
20,30,10,wreject,"20.40",0
20,30,11,sreject,"20.40",0
20,30,12,sreject,"20.40",0
20,30,13,sreject,"20.40",0
20,30,14,sreject,"20.40",0
20,30,15,sreject,"20.40",0
20,30,16,sreject,"20.40",0
20,30,17,sreject,"20.40",0
20,30,18,sreject,"20.40",0
20,30,19,sreject,"20.40",0
20,30,20,wreject,"20.40",0
20,32,5,sreject,"20.40",0
20,32,6,sreject,"20.40",0
20,32,7,sreject,"20.40",0
20,32,8,sreject,"20.40",0
20,32,9,sreject,"20.40",0
20,32,10,sreject,"20.40",0
20,32,11,sreject,"20.40",0
20,32,12,sreject,"20.40",0
20,32,13,wreject,"20.40",0
20,32,14,sreject,"20.40",0
20,32,15,sreject,"20.40",0
20,32,16,sreject,"20.40",0
20,32,17,sreject,"20.40",0
20,32,18,sreject,"20.40",0
20,32,19,wreject,"20.40",0
20,32,20,wreject,"20.40",0
20,34,5,sreject,"20.40",0
20,34,6,sreject,"20.40",0
20,34,7,sreject,"20.40",0
20,34,8,sreject,"20.40",0
20,34,9,sreject,"20.40",0
20,34,10,sreject,"20.40",0
20,34,11,sreject,"20.40",0
20,34,12,wreject,"20.40",0
20,34,13,sreject,"20.40",0
20,34,14,sreject,"20.40",0
20,34,15,sreject,"20.40",0
20,34,16,sreject,"20.40",0
20,34,17,sreject,"20.40",0
20,34,18,sreject,"20.40",0
20,34,19,sreject,"20.40",0
20,34,20,sreject,"20.40",0
20,36,5,sreject,"20.40",0
20,36,6,sreject,"20.40",0
20,36,7,sreject,"20.40",0
20,36,8,sreject,"20.40",0
20,36,9,sreject,"20.40",0
20,36,10,sreject,"20.40",0
20,36,11,sreject,"20.40",0
20,36,12,sreject,"20.40",0
20,36,13,sreject,"20.40",0
20,36,14,sreject,"20.40",0
20,36,15,sreject,"20.40",0
20,36,16,sreject,"20.40",0
20,36,17,sreject,"20.40",0
20,36,18,sreject,"20.40",0
20,36,19,sreject,"20.40",0
20,36,20,sreject,"20.40",0
20,38,5,sreject,"20.40",0
20,38,6,sreject,"20.40",0
20,38,7,sreject,"20.40",0
20,38,8,sreject,"20.40",0
20,38,9,sreject,"20.40",0
20,38,10,sreject,"20.40",0
20,38,11,sreject,"20.40",0
20,38,12,sreject,"20.40",0
20,38,13,sreject,"20.40",0
20,38,14,sreject,"20.40",0
20,38,15,sreject,"20.40",0
20,38,16,sreject,"20.40",0
20,38,17,sreject,"20.40",0
20,38,18,sreject,"20.40",0
20,38,19,sreject,"20.40",0
20,38,20,sreject,"20.40",0
20,40,5,sreject,"20.40",0
20,40,6,sreject,"20.40",0
20,40,7,sreject,"20.40",0
20,40,8,sreject,"20.40",0
20,40,9,sreject,"20.40",0
20,40,10,sreject,"20.40",0
20,40,11,sreject,"20.40",0
20,40,12,sreject,"20.40",0
20,40,13,sreject,"20.40",0
20,40,14,sreject,"20.40",0
20,40,15,sreject,"20.40",0
20,40,16,sreject,"20.40",0
20,40,17,sreject,"20.40",0
20,40,18,sreject,"20.40",0
20,40,19,sreject,"20.40",0
20,40,20,sreject,"20.40",0
21,10,5,sreject,"20.40",0
21,10,6,sreject,"20.40",0
21,10,7,sreject,"20.40",0
21,10,8,sreject,"20.40",0
21,10,9,sreject,"20.40",0
21,10,10,sreject,"20.40",0
21,10,11,sreject,"20.40",0
21,10,12,sreject,"20.40",0
21,10,13,sreject,"20.40",0
21,10,14,sreject,"20.40",0
21,10,15,sreject,"20.40",0
21,10,16,waccept,"20.40",1
21,10,17,sreject,"20.40",0
21,10,18,saccept,"20.40",1
21,10,19,waccept,"20.40",1
21,10,20,saccept,"20.40",1
21,12,5,sreject,"20.40",0
21,12,6,sreject,"20.40",0
21,12,7,sreject,"20.40",0
21,12,8,sreject,"20.40",0
21,12,9,sreject,"20.40",0
21,12,10,sreject,"20.40",0
21,12,11,sreject,"20.40",0
21,12,12,sreject,"20.40",0
21,12,13,sreject,"20.40",0
21,12,14,sreject,"20.40",0
21,12,15,sreject,"20.40",0
21,12,16,sreject,"20.40",0
21,12,17,sreject,"20.40",0
21,12,18,wreject,"20.40",0
21,12,19,sreject,"20.40",0
21,12,20,sreject,"20.40",0
21,14,5,wreject,"20.40",0
21,14,6,sreject,"20.40",0
21,14,7,sreject,"20.40",0
21,14,8,sreject,"20.40",0
21,14,9,sreject,"20.40",0
21,14,10,sreject,"20.40",0
21,14,11,sreject,"20.40",0
21,14,12,sreject,"20.40",0
21,14,13,sreject,"20.40",0
21,14,14,sreject,"20.40",0
21,14,15,sreject,"20.40",0
21,14,16,sreject,"20.40",0
21,14,17,sreject,"20.40",0
21,14,18,waccept,"20.40",1
21,14,19,sreject,"20.40",0
21,14,20,waccept,"20.40",1
21,16,5,sreject,"20.40",0
21,16,6,sreject,"20.40",0
21,16,7,sreject,"20.40",0
21,16,8,sreject,"20.40",0
21,16,9,sreject,"20.40",0
21,16,10,sreject,"20.40",0
21,16,11,sreject,"20.40",0
21,16,12,sreject,"20.40",0
21,16,13,sreject,"20.40",0
21,16,14,sreject,"20.40",0
21,16,15,sreject,"20.40",0
21,16,16,sreject,"20.40",0
21,16,17,sreject,"20.40",0
21,16,18,sreject,"20.40",0
21,16,19,sreject,"20.40",0
21,16,20,waccept,"20.40",1
21,18,5,sreject,"20.40",0
21,18,6,sreject,"20.40",0
21,18,7,sreject,"20.40",0
21,18,8,sreject,"20.40",0
21,18,9,sreject,"20.40",0
21,18,10,sreject,"20.40",0
21,18,11,sreject,"20.40",0
21,18,12,sreject,"20.40",0
21,18,13,sreject,"20.40",0
21,18,14,sreject,"20.40",0
21,18,15,sreject,"20.40",0
21,18,16,sreject,"20.40",0
21,18,17,sreject,"20.40",0
21,18,18,sreject,"20.40",0
21,18,19,sreject,"20.40",0
21,18,20,sreject,"20.40",0
21,20,5,sreject,"20.40",0
21,20,6,sreject,"20.40",0
21,20,7,sreject,"20.40",0
21,20,8,sreject,"20.40",0
21,20,9,sreject,"20.40",0
21,20,10,sreject,"20.40",0
21,20,11,sreject,"20.40",0
21,20,12,sreject,"20.40",0
21,20,13,sreject,"20.40",0
21,20,14,sreject,"20.40",0
21,20,15,sreject,"20.40",0
21,20,16,sreject,"20.40",0
21,20,17,sreject,"20.40",0
21,20,18,sreject,"20.40",0
21,20,19,sreject,"20.40",0
21,20,20,sreject,"20.40",0
21,22,5,sreject,"20.40",0
21,22,6,sreject,"20.40",0
21,22,7,sreject,"20.40",0
21,22,8,sreject,"20.40",0
21,22,9,sreject,"20.40",0
21,22,10,sreject,"20.40",0
21,22,11,sreject,"20.40",0
21,22,12,sreject,"20.40",0
21,22,13,sreject,"20.40",0
21,22,14,sreject,"20.40",0
21,22,15,sreject,"20.40",0
21,22,16,sreject,"20.40",0
21,22,17,sreject,"20.40",0
21,22,18,sreject,"20.40",0
21,22,19,sreject,"20.40",0
21,22,20,sreject,"20.40",0
21,24,5,sreject,"20.40",0
21,24,6,sreject,"20.40",0
21,24,7,sreject,"20.40",0
21,24,8,sreject,"20.40",0
21,24,9,sreject,"20.40",0
21,24,10,sreject,"20.40",0
21,24,11,sreject,"20.40",0
21,24,12,sreject,"20.40",0
21,24,13,sreject,"20.40",0
21,24,14,sreject,"20.40",0
21,24,15,sreject,"20.40",0
21,24,16,sreject,"20.40",0
21,24,17,sreject,"20.40",0
21,24,18,sreject,"20.40",0
21,24,19,sreject,"20.40",0
21,24,20,sreject,"20.40",0
21,26,5,sreject,"20.40",0
21,26,6,sreject,"20.40",0
21,26,7,sreject,"20.40",0
21,26,8,sreject,"20.40",0
21,26,9,sreject,"20.40",0
21,26,10,sreject,"20.40",0
21,26,11,sreject,"20.40",0
21,26,12,sreject,"20.40",0
21,26,13,sreject,"20.40",0
21,26,14,sreject,"20.40",0
21,26,15,sreject,"20.40",0
21,26,16,sreject,"20.40",0
21,26,17,sreject,"20.40",0
21,26,18,sreject,"20.40",0
21,26,19,sreject,"20.40",0
21,26,20,sreject,"20.40",0
21,28,5,sreject,"20.40",0
21,28,6,sreject,"20.40",0
21,28,7,sreject,"20.40",0
21,28,8,sreject,"20.40",0
21,28,9,sreject,"20.40",0
21,28,10,sreject,"20.40",0
21,28,11,sreject,"20.40",0
21,28,12,sreject,"20.40",0
21,28,13,sreject,"20.40",0
21,28,14,sreject,"20.40",0
21,28,15,sreject,"20.40",0
21,28,16,sreject,"20.40",0
21,28,17,sreject,"20.40",0
21,28,18,sreject,"20.40",0
21,28,19,sreject,"20.40",0
21,28,20,sreject,"20.40",0
21,30,5,sreject,"20.40",0
21,30,6,sreject,"20.40",0
21,30,7,sreject,"20.40",0
21,30,8,sreject,"20.40",0
21,30,9,sreject,"20.40",0
21,30,10,sreject,"20.40",0
21,30,11,sreject,"20.40",0
21,30,12,sreject,"20.40",0
21,30,13,sreject,"20.40",0
21,30,14,sreject,"20.40",0
21,30,15,sreject,"20.40",0
21,30,16,sreject,"20.40",0
21,30,17,sreject,"20.40",0
21,30,18,sreject,"20.40",0
21,30,19,sreject,"20.40",0
21,30,20,sreject,"20.40",0
21,32,5,sreject,"20.40",0
21,32,6,sreject,"20.40",0
21,32,7,sreject,"20.40",0
21,32,8,sreject,"20.40",0
21,32,9,sreject,"20.40",0
21,32,10,sreject,"20.40",0
21,32,11,sreject,"20.40",0
21,32,12,sreject,"20.40",0
21,32,13,sreject,"20.40",0
21,32,14,sreject,"20.40",0
21,32,15,sreject,"20.40",0
21,32,16,sreject,"20.40",0
21,32,17,sreject,"20.40",0
21,32,18,sreject,"20.40",0
21,32,19,sreject,"20.40",0
21,32,20,sreject,"20.40",0
21,34,5,sreject,"20.40",0
21,34,6,sreject,"20.40",0
21,34,7,sreject,"20.40",0
21,34,8,sreject,"20.40",0
21,34,9,sreject,"20.40",0
21,34,10,sreject,"20.40",0
21,34,11,sreject,"20.40",0
21,34,12,sreject,"20.40",0
21,34,13,sreject,"20.40",0
21,34,14,sreject,"20.40",0
21,34,15,sreject,"20.40",0
21,34,16,sreject,"20.40",0
21,34,17,sreject,"20.40",0
21,34,18,sreject,"20.40",0
21,34,19,sreject,"20.40",0
21,34,20,sreject,"20.40",0
21,36,5,sreject,"20.40",0
21,36,6,sreject,"20.40",0
21,36,7,sreject,"20.40",0
21,36,8,sreject,"20.40",0
21,36,9,sreject,"20.40",0
21,36,10,sreject,"20.40",0
21,36,11,sreject,"20.40",0
21,36,12,sreject,"20.40",0
21,36,13,sreject,"20.40",0
21,36,14,sreject,"20.40",0
21,36,15,sreject,"20.40",0
21,36,16,sreject,"20.40",0
21,36,17,sreject,"20.40",0
21,36,18,sreject,"20.40",0
21,36,19,sreject,"20.40",0
21,36,20,sreject,"20.40",0
21,38,5,sreject,"20.40",0
21,38,6,sreject,"20.40",0
21,38,7,sreject,"20.40",0
21,38,8,sreject,"20.40",0
21,38,9,sreject,"20.40",0
21,38,10,sreject,"20.40",0
21,38,11,sreject,"20.40",0
21,38,12,sreject,"20.40",0
21,38,13,sreject,"20.40",0
21,38,14,sreject,"20.40",0
21,38,15,sreject,"20.40",0
21,38,16,sreject,"20.40",0
21,38,17,sreject,"20.40",0
21,38,18,sreject,"20.40",0
21,38,19,sreject,"20.40",0
21,38,20,sreject,"20.40",0
21,40,5,sreject,"20.40",0
21,40,6,sreject,"20.40",0
21,40,7,sreject,"20.40",0
21,40,8,sreject,"20.40",0
21,40,9,sreject,"20.40",0
21,40,10,sreject,"20.40",0
21,40,11,sreject,"20.40",0
21,40,12,sreject,"20.40",0
21,40,13,sreject,"20.40",0
21,40,14,sreject,"20.40",0
21,40,15,sreject,"20.40",0
21,40,16,sreject,"20.40",0
21,40,17,sreject,"20.40",0
21,40,18,sreject,"20.40",0
21,40,19,sreject,"20.40",0
21,40,20,sreject,"20.40",0
22,10,10,waccept,"40.40",1
22,10,12,wreject,"40.40",0
22,10,14,wreject,"40.40",0
22,10,16,wreject,"40.40",0
22,10,18,wreject,"40.40",0
22,10,20,wreject,"40.40",0
22,10,22,waccept,"40.40",1
22,10,24,saccept,"40.40",1
22,10,26,wreject,"40.40",0
22,10,28,waccept,"40.40",1
22,10,30,waccept,"40.40",1
22,10,32,waccept,"40.40",1
22,10,34,waccept,"40.40",1
22,10,36,waccept,"40.40",1
22,10,38,waccept,"40.40",1
22,10,40,waccept,"40.40",1
22,12,10,wreject,"40.40",0
22,12,12,wreject,"40.40",0
22,12,14,wreject,"40.40",0
22,12,16,waccept,"40.40",1
22,12,18,waccept,"40.40",1
22,12,20,wreject,"40.40",0
22,12,22,waccept,"40.40",1
22,12,24,waccept,"40.40",1
22,12,26,waccept,"40.40",1
22,12,28,wreject,"40.40",0
22,12,30,waccept,"40.40",1
22,12,32,wreject,"40.40",0
22,12,34,waccept,"40.40",1
22,12,36,saccept,"40.40",1
22,12,38,waccept,"40.40",1
22,12,40,waccept,"40.40",1
22,14,10,wreject,"40.40",0
22,14,12,wreject,"40.40",0
22,14,14,wreject,"40.40",0
22,14,16,wreject,"40.40",0
22,14,18,waccept,"40.40",1
22,14,20,wreject,"40.40",0
22,14,22,waccept,"40.40",1
22,14,24,waccept,"40.40",1
22,14,26,wreject,"40.40",0
22,14,28,waccept,"40.40",1
22,14,30,waccept,"40.40",1
22,14,32,waccept,"40.40",1
22,14,34,waccept,"40.40",1
22,14,36,waccept,"40.40",1
22,14,38,waccept,"40.40",1
22,14,40,waccept,"40.40",1
22,16,10,wreject,"40.40",0
22,16,12,wreject,"40.40",0
22,16,14,wreject,"40.40",0
22,16,16,wreject,"40.40",0
22,16,18,wreject,"40.40",0
22,16,20,wreject,"40.40",0
22,16,22,waccept,"40.40",1
22,16,24,waccept,"40.40",1
22,16,26,wreject,"40.40",0
22,16,28,waccept,"40.40",1
22,16,30,waccept,"40.40",1
22,16,32,waccept,"40.40",1
22,16,34,waccept,"40.40",1
22,16,36,waccept,"40.40",1
22,16,38,waccept,"40.40",1
22,16,40,waccept,"40.40",1
22,18,10,wreject,"40.40",0
22,18,12,waccept,"40.40",1
22,18,14,wreject,"40.40",0
22,18,16,wreject,"40.40",0
22,18,18,wreject,"40.40",0
22,18,20,wreject,"40.40",0
22,18,22,wreject,"40.40",0
22,18,24,wreject,"40.40",0
22,18,26,wreject,"40.40",0
22,18,28,wreject,"40.40",0
22,18,30,waccept,"40.40",1
22,18,32,waccept,"40.40",1
22,18,34,waccept,"40.40",1
22,18,36,wreject,"40.40",0
22,18,38,waccept,"40.40",1
22,18,40,waccept,"40.40",1
22,20,10,wreject,"40.40",0
22,20,12,wreject,"40.40",0
22,20,14,wreject,"40.40",0
22,20,16,waccept,"40.40",1
22,20,18,wreject,"40.40",0
22,20,20,wreject,"40.40",0
22,20,22,waccept,"40.40",1
22,20,24,waccept,"40.40",1
22,20,26,wreject,"40.40",0
22,20,28,wreject,"40.40",0
22,20,30,wreject,"40.40",0
22,20,32,saccept,"40.40",1
22,20,34,waccept,"40.40",1
22,20,36,waccept,"40.40",1
22,20,38,waccept,"40.40",1
22,20,40,wreject,"40.40",0
22,22,10,wreject,"40.40",0
22,22,12,wreject,"40.40",0
22,22,14,wreject,"40.40",0
22,22,16,wreject,"40.40",0
22,22,18,wreject,"40.40",0
22,22,20,wreject,"40.40",0
22,22,22,wreject,"40.40",0
22,22,24,waccept,"40.40",1
22,22,26,wreject,"40.40",0
22,22,28,waccept,"40.40",1
22,22,30,waccept,"40.40",1
22,22,32,wreject,"40.40",0
22,22,34,waccept,"40.40",1
22,22,36,wreject,"40.40",0
22,22,38,waccept,"40.40",1
22,22,40,waccept,"40.40",1
22,24,10,wreject,"40.40",0
22,24,12,wreject,"40.40",0
22,24,14,wreject,"40.40",0
22,24,16,wreject,"40.40",0
22,24,18,sreject,"40.40",0
22,24,20,wreject,"40.40",0
22,24,22,wreject,"40.40",0
22,24,24,wreject,"40.40",0
22,24,26,wreject,"40.40",0
22,24,28,waccept,"40.40",1
22,24,30,wreject,"40.40",0
22,24,32,saccept,"40.40",1
22,24,34,waccept,"40.40",1
22,24,36,waccept,"40.40",1
22,24,38,waccept,"40.40",1
22,24,40,waccept,"40.40",1
22,26,10,wreject,"40.40",0
22,26,12,wreject,"40.40",0
22,26,14,wreject,"40.40",0
22,26,16,wreject,"40.40",0
22,26,18,wreject,"40.40",0
22,26,20,wreject,"40.40",0
22,26,22,wreject,"40.40",0
22,26,24,wreject,"40.40",0
22,26,26,wreject,"40.40",0
22,26,28,wreject,"40.40",0
22,26,30,wreject,"40.40",0
22,26,32,wreject,"40.40",0
22,26,34,wreject,"40.40",0
22,26,36,waccept,"40.40",1
22,26,38,waccept,"40.40",1
22,26,40,waccept,"40.40",1
22,28,10,wreject,"40.40",0
22,28,12,wreject,"40.40",0
22,28,14,wreject,"40.40",0
22,28,16,wreject,"40.40",0
22,28,18,wreject,"40.40",0
22,28,20,wreject,"40.40",0
22,28,22,wreject,"40.40",0
22,28,24,wreject,"40.40",0
22,28,26,wreject,"40.40",0
22,28,28,wreject,"40.40",0
22,28,30,wreject,"40.40",0
22,28,32,wreject,"40.40",0
22,28,34,wreject,"40.40",0
22,28,36,waccept,"40.40",1
22,28,38,waccept,"40.40",1
22,28,40,saccept,"40.40",1
22,30,10,wreject,"40.40",0
22,30,12,wreject,"40.40",0
22,30,14,wreject,"40.40",0
22,30,16,wreject,"40.40",0
22,30,18,wreject,"40.40",0
22,30,20,wreject,"40.40",0
22,30,22,wreject,"40.40",0
22,30,24,wreject,"40.40",0
22,30,26,wreject,"40.40",0
22,30,28,wreject,"40.40",0
22,30,30,wreject,"40.40",0
22,30,32,wreject,"40.40",0
22,30,34,waccept,"40.40",1
22,30,36,wreject,"40.40",0
22,30,38,waccept,"40.40",1
22,30,40,waccept,"40.40",1
22,32,10,sreject,"40.40",0
22,32,12,sreject,"40.40",0
22,32,14,wreject,"40.40",0
22,32,16,wreject,"40.40",0
22,32,18,wreject,"40.40",0
22,32,20,wreject,"40.40",0
22,32,22,sreject,"40.40",0
22,32,24,wreject,"40.40",0
22,32,26,sreject,"40.40",0
22,32,28,wreject,"40.40",0
22,32,30,wreject,"40.40",0
22,32,32,waccept,"40.40",1
22,32,34,waccept,"40.40",1
22,32,36,wreject,"40.40",0
22,32,38,waccept,"40.40",1
22,32,40,waccept,"40.40",1
22,34,10,wreject,"40.40",0
22,34,12,wreject,"40.40",0
22,34,14,wreject,"40.40",0
22,34,16,wreject,"40.40",0
22,34,18,wreject,"40.40",0
22,34,20,wreject,"40.40",0
22,34,22,wreject,"40.40",0
22,34,24,wreject,"40.40",0
22,34,26,wreject,"40.40",0
22,34,28,sreject,"40.40",0
22,34,30,wreject,"40.40",0
22,34,32,wreject,"40.40",0
22,34,34,wreject,"40.40",0
22,34,36,wreject,"40.40",0
22,34,38,wreject,"40.40",0
22,34,40,wreject,"40.40",0
22,36,10,wreject,"40.40",0
22,36,12,wreject,"40.40",0
22,36,14,wreject,"40.40",0
22,36,16,wreject,"40.40",0
22,36,18,wreject,"40.40",0
22,36,20,wreject,"40.40",0
22,36,22,wreject,"40.40",0
22,36,24,wreject,"40.40",0
22,36,26,wreject,"40.40",0
22,36,28,wreject,"40.40",0
22,36,30,wreject,"40.40",0
22,36,32,wreject,"40.40",0
22,36,34,wreject,"40.40",0
22,36,36,wreject,"40.40",0
22,36,38,wreject,"40.40",0
22,36,40,wreject,"40.40",0
22,38,10,wreject,"40.40",0
22,38,12,wreject,"40.40",0
22,38,14,wreject,"40.40",0
22,38,16,wreject,"40.40",0
22,38,18,wreject,"40.40",0
22,38,20,wreject,"40.40",0
22,38,22,wreject,"40.40",0
22,38,24,wreject,"40.40",0
22,38,26,wreject,"40.40",0
22,38,28,sreject,"40.40",0
22,38,30,wreject,"40.40",0
22,38,32,wreject,"40.40",0
22,38,34,wreject,"40.40",0
22,38,36,wreject,"40.40",0
22,38,38,wreject,"40.40",0
22,38,40,waccept,"40.40",1
22,40,10,wreject,"40.40",0
22,40,12,wreject,"40.40",0
22,40,14,sreject,"40.40",0
22,40,16,wreject,"40.40",0
22,40,18,wreject,"40.40",0
22,40,20,wreject,"40.40",0
22,40,22,wreject,"40.40",0
22,40,24,wreject,"40.40",0
22,40,26,wreject,"40.40",0
22,40,28,wreject,"40.40",0
22,40,30,waccept,"40.40",1
22,40,32,wreject,"40.40",0
22,40,34,wreject,"40.40",0
22,40,36,waccept,"40.40",1
22,40,38,wreject,"40.40",0
22,40,40,wreject,"40.40",0
23,10,5,wreject,"20.40",0
23,10,6,sreject,"20.40",0
23,10,7,waccept,"20.40",1
23,10,8,waccept,"20.40",1
23,10,9,waccept,"20.40",1
23,10,10,saccept,"20.40",1
23,10,11,saccept,"20.40",1
23,10,12,saccept,"20.40",1
23,10,13,saccept,"20.40",1
23,10,14,saccept,"20.40",1
23,10,15,wreject,"20.40",0
23,10,16,sreject,"20.40",0
23,10,17,saccept,"20.40",1
23,10,18,saccept,"20.40",1
23,10,19,saccept,"20.40",1
23,10,20,sreject,"20.40",0
23,12,5,sreject,"20.40",0
