subno,loss,gain,response,condition,resp
1,3,5,accept,"20.60",1
1,4,6,accept,"20.60",1
1,4,8,accept,"20.60",1
1,5,17,accept,"20.60",1
1,6,1,accept,"20.60",1
1,6,14,accept,"20.60",1
1,6,18,accept,"20.60",1
1,6,18,accept,"20.60",1
1,7,17,accept,"20.60",1
1,9,5,accept,"20.60",1
1,10,1,accept,"20.60",1
1,11,19,accept,"20.60",1
1,12,1,accept,"20.60",1
1,12,1,accept,"20.60",1
1,13,18,accept,"20.60",1
1,13,19,accept,"20.60",1
1,15,9,reject,"20.60",0
1,16,0,accept,"20.60",1
1,16,7,accept,"20.60",1
1,16,7,accept,"20.60",1
1,17,5,accept,"20.60",1
1,19,9,accept,"20.60",1
1,20,4,accept,"20.60",1
1,20,15,accept,"20.60",1
1,22,7,accept,"20.60",1
1,23,9,accept,"20.60",1
1,24,13,accept,"20.60",1
1,26,9,accept,"20.60",1
1,27,4,accept,"20.60",1
1,29,7,accept,"20.60",1
1,29,8,accept,"20.60",1
1,30,10,accept,"20.60",1
1,31,17,accept,"20.60",1
1,32,4,accept,"20.60",1
1,32,16,accept,"20.60",1
1,33,17,accept,"20.60",1
1,34,9,accept,"20.60",1
1,34,17,accept,"20.60",1
1,36,10,accept,"20.60",1
1,37,6,accept,"20.60",1
1,37,16,accept,"20.60",1
1,39,8,accept,"20.60",1
1,40,4,accept,"20.60",1
1,40,6,accept,"20.60",1
1,40,14,accept,"20.60",1
1,42,18,accept,"20.60",1
1,42,19,accept,"20.60",1
1,44,15,accept,"20.60",1
1,46,14,accept,"20.60",1
1,47,10,accept,"20.60",1
1,47,15,accept,"20.60",1
1,50,0,accept,"20.60",1
1,50,1,accept,"20.60",1
1,53,12,accept,"20.60",1
1,53,12,accept,"20.60",1
1,54,19,accept,"20.60",1
1,55,15,accept,"20.60",1
1,56,2,accept,"20.60",1
1,56,4,accept,"20.60",1
1,56,7,accept,"20.60",1
1,56,12,accept,"20.60",1
1,58,7,accept,"20.60",1
1,59,9,accept,"20.60",1
1,59,17,accept,"20.60",1
2,0,5,reject,"20.60",0
2,0,13,reject,"20.60",0
2,2,1,reject,"20.60",0
2,3,2,reject,"20.60",0
2,4,3,reject,"20.60",0
2,4,8,accept,"20.60",1
2,4,12,accept,"20.60",1
2,4,13,accept,"20.60",1
2,5,18,accept,"20.60",1
2,6,16,accept,"20.60",1
2,6,16,accept,"20.60",1
2,8,5,reject,"20.60",0
2,8,17,accept,"20.60",1
2,9,6,reject,"20.60",0
2,9,8,accept,"20.60",1
2,10,8,accept,"20.60",1
2,10,11,reject,"20.60",0
2,11,3,reject,"20.60",0
2,12,2,reject,"20.60",0
2,12,7,reject,"20.60",0
2,12,18,reject,"20.60",0
2,13,13,reject,"20.60",0
2,14,19,reject,"20.60",0
2,15,2,reject,"20.60",0
2,15,12,reject,"20.60",0
2,17,9,reject,"20.60",0
2,17,13,reject,"20.60",0
2,19,2,reject,"20.60",0
2,20,14,reject,"20.60",0
2,23,0,reject,"20.60",0
2,23,10,reject,"20.60",0
2,24,4,reject,"20.60",0
2,25,4,reject,"20.60",0
2,26,6,reject,"20.60",0
2,28,0,reject,"20.60",0
2,28,15,reject,"20.60",0
2,29,8,reject,"20.60",0
2,33,4,reject,"20.60",0
2,33,18,reject,"20.60",0
2,34,3,reject,"20.60",0
2,35,0,reject,"20.60",0
2,35,2,reject,"20.60",0
2,35,2,reject,"20.60",0
2,35,14,reject,"20.60",0
2,35,18,reject,"20.60",0
2,36,12,reject,"20.60",0
2,37,2,reject,"20.60",0
2,37,17,reject,"20.60",0
2,39,0,reject,"20.60",0
2,41,6,reject,"20.60",0
2,42,17,reject,"20.60",0
2,43,10,reject,"20.60",0
2,44,8,reject,"20.60",0
2,44,19,reject,"20.60",0
2,45,7,reject,"20.60",0
2,46,13,reject,"20.60",0
2,48,12,reject,"20.60",0
2,49,5,reject,"20.60",0
2,50,1,reject,"20.60",0
2,52,0,reject,"20.60",0
2,52,2,reject,"20.60",0
2,52,3,reject,"20.60",0
2,53,2,reject,"20.60",0
2,56,11,reject,"20.60",0
3,0,1,reject,"20.60",0
3,0,7,reject,"20.60",0
3,1,19,reject,"20.60",0
3,2,12,accept,"20.60",1
3,3,12,accept,"20.60",1
3,3,13,reject,"20.60",0
3,3,16,reject,"20.60",0
3,4,3,accept,"20.60",1
3,4,13,accept,"20.60",1
3,7,8,accept,"20.60",1
3,10,2,reject,"20.60",0
3,13,12,accept,"20.60",1
3,13,15,reject,"20.60",0
3,14,0,reject,"20.60",0
3,14,18,accept,"20.60",1
3,15,1,accept,"20.60",1
3,16,17,accept,"20.60",1
3,17,2,reject,"20.60",0
3,18,5,reject,"20.60",0
3,20,11,accept,"20.60",1
3,22,9,reject,"20.60",0
3,23,14,reject,"20.60",0
3,24,14,accept,"20.60",1
3,24,16,accept,"20.60",1
3,25,5,reject,"20.60",0
3,25,8,accept,"20.60",1
3,26,2,accept,"20.60",1
3,26,10,accept,"20.60",1
3,26,19,reject,"20.60",0
3,27,12,accept,"20.60",1
3,27,15,reject,"20.60",0
3,31,6,accept,"20.60",1
3,31,6,accept,"20.60",1
3,32,7,reject,"20.60",0
3,32,18,accept,"20.60",1
3,33,15,accept,"20.60",1
3,36,10,reject,"20.60",0
3,36,11,accept,"20.60",1
3,37,5,accept,"20.60",1
3,38,8,reject,"20.60",0
3,39,3,reject,"20.60",0
3,40,8,reject,"20.60",0
3,41,7,accept,"20.60",1
3,42,5,accept,"20.60",1
3,43,2,accept,"20.60",1
3,43,10,reject,"20.60",0
3,44,11,reject,"20.60",0
3,45,7,reject,"20.60",0
3,46,12,accept,"20.60",1
3,46,17,accept,"20.60",1
3,48,6,reject,"20.60",0
3,48,10,accept,"20.60",1
3,48,18,accept,"20.60",1
3,50,17,reject,"20.60",0
3,51,19,accept,"20.60",1
3,52,1,reject,"20.60",0
3,55,17,accept,"20.60",1
3,55,19,reject,"20.60",0
3,56,16,accept,"20.60",1
3,56,18,reject,"20.60",0
3,57,0,reject,"20.60",0
3,57,4,accept,"20.60",1
3,57,6,accept,"20.60",1
3,58,9,reject,"20.60",0
5,0,17,accept,"20.60",1
5,0,17,accept,"20.60",1
5,2,16,accept,"20.60",1
5,3,9,accept,"20.60",1
5,4,16,accept,"20.60",1
5,5,6,accept,"20.60",1
5,5,10,accept,"20.60",1
5,5,16,accept,"20.60",1
5,6,5,reject,"20.60",0
5,6,9,accept,"20.60",1
5,9,16,accept,"20.60",1
5,10,1,reject,"20.60",0
5,10,6,reject,"20.60",0
5,10,7,reject,"20.60",0
5,12,0,reject,"20.60",0
5,12,18,accept,"20.60",1
5,13,14,accept,"20.60",1
5,13,18,accept,"20.60",1
5,14,6,reject,"20.60",0
5,14,10,reject,"20.60",0
5,14,15,accept,"20.60",1
5,15,8,reject,"20.60",0
5,17,3,reject,"20.60",0
5,17,17,accept,"20.60",1
5,19,14,reject,"20.60",0
5,20,7,reject,"20.60",0
5,21,12,reject,"20.60",0
5,22,10,reject,"20.60",0
5,24,8,reject,"20.60",0
5,26,4,reject,"20.60",0
5,26,7,reject,"20.60",0
5,26,19,reject,"20.60",0
5,27,0,reject,"20.60",0
5,28,14,reject,"20.60",0
5,29,5,reject,"20.60",0
5,29,11,reject,"20.60",0
5,31,9,reject,"20.60",0
5,31,11,reject,"20.60",0
5,31,19,reject,"20.60",0
5,32,1,reject,"20.60",0
5,33,7,reject,"20.60",0
5,34,3,reject,"20.60",0
5,34,5,reject,"20.60",0
5,36,2,reject,"20.60",0
5,36,5,reject,"20.60",0
5,36,10,reject,"20.60",0
5,36,13,reject,"20.60",0
5,38,19,reject,"20.60",0
5,39,14,reject,"20.60",0
5,41,2,reject,"20.60",0
5,41,11,reject,"20.60",0
5,42,19,reject,"20.60",0
5,45,2,reject,"20.60",0
5,45,11,accept,"20.60",1
5,49,10,reject,"20.60",0
5,52,8,reject,"20.60",0
5,52,17,reject,"20.60",0
5,54,10,reject,"20.60",0
5,55,6,reject,"20.60",0
5,56,9,reject,"20.60",0
5,56,9,reject,"20.60",0
5,56,14,reject,"20.60",0
5,59,5,reject,"20.60",0
5,59,12,reject,"20.60",0
6,0,11,accept,"20.60",1
6,1,3,accept,"20.60",1
6,2,2,accept,"20.60",1
6,3,2,accept,"20.60",1
6,3,13,accept,"20.60",1
6,5,10,accept,"20.60",1
6,6,9,accept,"20.60",1
6,6,16,accept,"20.60",1
6,8,14,accept,"20.60",1
6,10,5,reject,"20.60",0
6,10,10,accept,"20.60",1
6,11,0,reject,"20.60",0
6,12,7,reject,"20.60",0
6,12,14,accept,"20.60",1
6,12,15,accept,"20.60",1
6,13,4,reject,"20.60",0
6,14,4,reject,"20.60",0
6,15,4,reject,"20.60",0
6,15,4,reject,"20.60",0
6,16,16,accept,"20.60",1
6,16,18,accept,"20.60",1
6,18,6,reject,"20.60",0
6,19,7,reject,"20.60",0
6,20,2,reject,"20.60",0
6,20,15,accept,"20.60",1
6,22,13,reject,"20.60",0
6,23,5,reject,"20.60",0
6,23,8,reject,"20.60",0
6,25,11,reject,"20.60",0
6,26,15,reject,"20.60",0
6,26,15,reject,"20.60",0
6,27,2,reject,"20.60",0
6,27,14,reject,"20.60",0
6,28,1,reject,"20.60",0
6,29,11,reject,"20.60",0
6,30,3,reject,"20.60",0
6,31,6,reject,"20.60",0
6,31,12,reject,"20.60",0
6,32,9,reject,"20.60",0
6,33,10,reject,"20.60",0
6,34,1,reject,"20.60",0
6,35,8,reject,"20.60",0
6,35,10,reject,"20.60",0
6,35,15,reject,"20.60",0
6,36,19,reject,"20.60",0
6,38,2,reject,"20.60",0
6,38,5,reject,"20.60",0
6,41,11,reject,"20.60",0
6,43,1,reject,"20.60",0
6,43,6,reject,"20.60",0
6,43,9,reject,"20.60",0
6,44,11,reject,"20.60",0
6,45,5,reject,"20.60",0
6,46,16,reject,"20.60",0
6,49,8,reject,"20.60",0
6,49,15,reject,"20.60",0
6,49,16,reject,"20.60",0
6,50,5,reject,"20.60",0
6,50,18,reject,"20.60",0
6,51,10,reject,"20.60",0
6,52,18,reject,"20.60",0
6,54,17,reject,"20.60",0
6,57,14,reject,"20.60",0
6,59,13,reject,"20.60",0
9,1,5,accept,"20.60",1
9,1,13,accept,"20.60",1
9,1,16,accept,"20.60",1
9,2,19,accept,"20.60",1
9,4,11,accept,"20.60",1
9,5,4,reject,"20.60",0
9,5,14,accept,"20.60",1
9,6,10,accept,"20.60",1
9,6,14,reject,"20.60",0
9,6,19,accept,"20.60",1
9,8,5,reject,"20.60",0
9,9,9,reject,"20.60",0
9,10,11,reject,"20.60",0
9,12,9,reject,"20.60",0
9,15,2,reject,"20.60",0
9,15,6,reject,"20.60",0
9,16,6,reject,"20.60",0
9,17,18,accept,"20.60",1
9,19,0,reject,"20.60",0
9,19,3,reject,"20.60",0
9,19,10,reject,"20.60",0
9,20,1,reject,"20.60",0
9,23,2,reject,"20.60",0
9,24,16,reject,"20.60",0
9,25,0,reject,"20.60",0
9,27,11,reject,"20.60",0
9,28,12,reject,"20.60",0
9,29,0,reject,"20.60",0
9,29,9,reject,"20.60",0
9,29,10,reject,"20.60",0
9,30,18,reject,"20.60",0
9,31,8,reject,"20.60",0
9,32,14,reject,"20.60",0
9,33,7,reject,"20.60",0
9,33,12,reject,"20.60",0
9,35,3,reject,"20.60",0
9,36,4,reject,"20.60",0
9,37,16,reject,"20.60",0
9,37,18,reject,"20.60",0
9,37,18,reject,"20.60",0
9,38,13,reject,"20.60",0
9,39,12,reject,"20.60",0
9,39,16,reject,"20.60",0
9,40,0,reject,"20.60",0
9,40,16,reject,"20.60",0
9,40,19,reject,"20.60",0
9,41,10,reject,"20.60",0
9,41,15,reject,"20.60",0
9,44,12,reject,"20.60",0
9,45,0,reject,"20.60",0
9,46,7,reject,"20.60",0
9,47,0,reject,"20.60",0
9,48,14,reject,"20.60",0
9,48,16,reject,"20.60",0
9,49,10,reject,"20.60",0
9,49,13,reject,"20.60",0
9,50,11,reject,"20.60",0
9,52,4,reject,"20.60",0
9,52,13,reject,"20.60",0
9,53,1,reject,"20.60",0
9,53,14,reject,"20.60",0
9,56,12,reject,"20.60",0
9,57,4,reject,"20.60",0
9,59,15,reject,"20.60",0
13,1,10,accept,"20.60",1
13,2,4,reject,"20.60",0
13,3,0,reject,"20.60",0
13,5,10,accept,"20.60",1
13,6,3,reject,"20.60",0
13,7,3,reject,"20.60",0
13,8,14,accept,"20.60",1
13,9,2,reject,"20.60",0
13,9,4,reject,"20.60",0
13,9,13,accept,"20.60",1
13,11,5,reject,"20.60",0
13,11,10,accept,"20.60",1
13,13,18,accept,"20.60",1
13,14,6,reject,"20.60",0
13,15,18,reject,"20.60",0
13,16,3,reject,"20.60",0
13,17,9,reject,"20.60",0
13,17,18,accept,"20.60",1
13,19,18,accept,"20.60",1
13,20,4,reject,"20.60",0
13,20,13,reject,"20.60",0
13,22,1,reject,"20.60",0
13,22,14,reject,"20.60",0
13,25,16,reject,"20.60",0
13,27,6,reject,"20.60",0
13,27,12,reject,"20.60",0
13,27,14,reject,"20.60",0
13,27,19,reject,"20.60",0
13,28,0,reject,"20.60",0
13,29,4,reject,"20.60",0
13,31,10,reject,"20.60",0
13,31,19,accept,"20.60",1
13,32,2,reject,"20.60",0
13,33,9,reject,"20.60",0
13,33,18,reject,"20.60",0
13,34,5,reject,"20.60",0
13,34,6,reject,"20.60",0
13,34,7,reject,"20.60",0
13,35,5,reject,"20.60",0
13,35,12,reject,"20.60",0
13,35,14,reject,"20.60",0
13,38,12,reject,"20.60",0
13,38,14,reject,"20.60",0
13,39,17,reject,"20.60",0
13,40,6,reject,"20.60",0
13,42,16,reject,"20.60",0
13,43,6,reject,"20.60",0
13,43,7,reject,"20.60",0
13,43,17,reject,"20.60",0
13,43,19,reject,"20.60",0
13,45,11,reject,"20.60",0
13,48,17,reject,"20.60",0
13,49,14,reject,"20.60",0
13,50,13,reject,"20.60",0
13,51,5,reject,"20.60",0
13,51,5,reject,"20.60",0
13,51,16,reject,"20.60",0
13,52,11,reject,"20.60",0
13,53,9,reject,"20.60",0
13,54,0,reject,"20.60",0
13,54,14,reject,"20.60",0
13,54,17,reject,"20.60",0
13,56,16,reject,"20.60",0
13,57,14,reject,"20.60",0
15,0,0,reject,"20.60",0
15,0,0,reject,"20.60",0
15,0,7,accept,"20.60",1
15,0,8,accept,"20.60",1
15,0,10,accept,"20.60",1
15,0,12,accept,"20.60",1
15,0,15,accept,"20.60",1
15,1,18,accept,"20.60",1
15,2,15,accept,"20.60",1
15,3,11,accept,"20.60",1
15,4,3,accept,"20.60",1
15,5,8,accept,"20.60",1
15,6,18,accept,"20.60",1
15,7,0,accept,"20.60",1
15,7,15,accept,"20.60",1
15,9,15,accept,"20.60",1
15,11,13,accept,"20.60",1
15,13,0,reject,"20.60",0
15,13,0,reject,"20.60",0
15,13,17,accept,"20.60",1
15,14,0,reject,"20.60",0
15,14,5,reject,"20.60",0
15,15,12,reject,"20.60",0
15,16,1,reject,"20.60",0
15,17,11,reject,"20.60",0
15,17,15,reject,"20.60",0
15,18,7,reject,"20.60",0
15,19,1,reject,"20.60",0
15,20,4,reject,"20.60",0
15,21,17,accept,"20.60",1
15,22,2,reject,"20.60",0
15,22,7,reject,"20.60",0
15,22,16,accept,"20.60",1
15,25,6,reject,"20.60",0
15,26,3,reject,"20.60",0
15,26,4,reject,"20.60",0
15,26,6,reject,"20.60",0
15,28,15,reject,"20.60",0
15,29,10,reject,"20.60",0
15,31,19,reject,"20.60",0
15,32,1,reject,"20.60",0
15,33,4,reject,"20.60",0
15,36,8,reject,"20.60",0
15,37,3,reject,"20.60",0
15,37,14,reject,"20.60",0
15,37,16,reject,"20.60",0
15,41,3,reject,"20.60",0
15,41,9,reject,"20.60",0
15,42,2,reject,"20.60",0
15,43,7,reject,"20.60",0
15,44,15,reject,"20.60",0
15,46,12,reject,"20.60",0
15,48,6,reject,"20.60",0
15,49,0,reject,"20.60",0
15,50,2,reject,"20.60",0
15,50,13,reject,"20.60",0
15,51,19,reject,"20.60",0
15,52,0,reject,"20.60",0
15,55,0,reject,"20.60",0
15,55,2,reject,"20.60",0
15,55,10,reject,"20.60",0
15,55,15,reject,"20.60",0
15,56,1,reject,"20.60",0
15,58,18,reject,"20.60",0
16,0,17,accept,"20.60",1
16,2,2,accept,"20.60",1
16,2,9,accept,"20.60",1
16,2,10,accept,"20.60",1
16,2,11,accept,"20.60",1
16,2,12,accept,"20.60",1
16,3,2,accept,"20.60",1
16,4,12,accept,"20.60",1
16,6,14,accept,"20.60",1
16,6,15,accept,"20.60",1
16,7,0,reject,"20.60",0
16,7,17,accept,"20.60",1
16,11,11,accept,"20.60",1
16,13,3,reject,"20.60",0
16,13,7,reject,"20.60",0
16,13,19,accept,"20.60",1
16,15,2,reject,"20.60",0
16,16,0,reject,"20.60",0
16,16,3,reject,"20.60",0
16,18,2,reject,"20.60",0
16,18,18,accept,"20.60",1
16,20,4,reject,"20.60",0
16,20,8,reject,"20.60",0
16,21,13,reject,"20.60",0
16,22,15,accept,"20.60",1
16,23,4,reject,"20.60",0
16,23,13,accept,"20.60",1
16,25,17,reject,"20.60",0
16,25,18,reject,"20.60",0
16,26,15,reject,"20.60",0
16,27,13,accept,"20.60",1
16,28,3,reject,"20.60",0
16,28,6,reject,"20.60",0
16,32,2,reject,"20.60",0
16,32,3,reject,"20.60",0
16,32,9,reject,"20.60",0
16,32,12,reject,"20.60",0
16,32,13,reject,"20.60",0
16,34,1,reject,"20.60",0
16,34,11,reject,"20.60",0
16,36,6,reject,"20.60",0
16,36,12,reject,"20.60",0
16,37,2,reject,"20.60",0
16,39,6,reject,"20.60",0
16,39,7,reject,"20.60",0
16,41,4,reject,"20.60",0
16,43,4,reject,"20.60",0
16,43,7,reject,"20.60",0
16,43,8,reject,"20.60",0
16,43,11,reject,"20.60",0
16,44,10,reject,"20.60",0
16,44,11,reject,"20.60",0
16,46,1,reject,"20.60",0
16,47,19,reject,"20.60",0
16,48,4,reject,"20.60",0
16,48,6,reject,"20.60",0
16,48,18,reject,"20.60",0
16,49,13,reject,"20.60",0
16,51,6,reject,"20.60",0
16,53,1,reject,"20.60",0
16,53,13,reject,"20.60",0
16,54,6,reject,"20.60",0
16,54,6,reject,"20.60",0
16,56,14,reject,"20.60",0
17,0,19,accept,"20.60",1
17,1,5,accept,"20.60",1
17,2,15,accept,"20.60",1
17,2,19,reject,"20.60",0
17,4,5,reject,"20.60",0
17,8,16,accept,"20.60",1
17,11,5,reject,"20.60",0
17,11,14,reject,"20.60",0
17,12,10,reject,"20.60",0
17,13,19,reject,"20.60",0
17,16,0,reject,"20.60",0
17,17,4,reject,"20.60",0
17,17,9,reject,"20.60",0
17,18,10,reject,"20.60",0
17,18,15,reject,"20.60",0
17,19,4,reject,"20.60",0
17,19,6,reject,"20.60",0
17,19,12,reject,"20.60",0
17,22,16,reject,"20.60",0
17,22,18,reject,"20.60",0
17,23,8,reject,"20.60",0
17,23,12,reject,"20.60",0
17,25,12,reject,"20.60",0
17,26,19,reject,"20.60",0
17,28,11,reject,"20.60",0
17,30,10,reject,"20.60",0
17,30,10,reject,"20.60",0
17,31,3,reject,"20.60",0
17,31,13,reject,"20.60",0
17,32,1,reject,"20.60",0
17,33,6,reject,"20.60",0
17,33,11,reject,"20.60",0
17,34,8,reject,"20.60",0
17,35,12,reject,"20.60",0
17,35,14,reject,"20.60",0
17,37,9,reject,"20.60",0
17,38,17,reject,"20.60",0
17,42,2,reject,"20.60",0
17,42,3,reject,"20.60",0
17,42,13,reject,"20.60",0
17,43,3,reject,"20.60",0
17,45,5,reject,"20.60",0
17,45,6,reject,"20.60",0
17,45,19,reject,"20.60",0
17,49,16,reject,"20.60",0
17,49,17,reject,"20.60",0
17,50,18,reject,"20.60",0
17,51,4,reject,"20.60",0
17,51,5,reject,"20.60",0
17,51,11,reject,"20.60",0
17,51,11,reject,"20.60",0
17,51,19,reject,"20.60",0
17,54,8,reject,"20.60",0
17,54,8,reject,"20.60",0
17,54,11,reject,"20.60",0
17,54,11,reject,"20.60",0
17,54,16,reject,"20.60",0
17,55,12,reject,"20.60",0
17,55,19,reject,"20.60",0
17,56,3,reject,"20.60",0
17,56,3,reject,"20.60",0
17,56,8,reject,"20.60",0
17,56,12,reject,"20.60",0
17,58,6,reject,"20.60",0
18,0,15,accept,"20.60",1
18,1,4,accept,"20.60",1
18,2,3,accept,"20.60",1
18,2,8,accept,"20.60",1
18,3,4,accept,"20.60",1
18,3,16,accept,"20.60",1
18,6,7,accept,"20.60",1
18,7,3,reject,"20.60",0
18,7,3,accept,"20.60",1
18,9,15,accept,"20.60",1
18,12,16,accept,"20.60",1
18,14,9,accept,"20.60",1
18,15,2,reject,"20.60",0
18,15,7,accept,"20.60",1
18,16,2,reject,"20.60",0
18,18,1,reject,"20.60",0
18,18,2,reject,"20.60",0
18,18,7,reject,"20.60",0
18,18,15,accept,"20.60",1
18,18,18,reject,"20.60",0
18,19,18,accept,"20.60",1
18,20,1,reject,"20.60",0
18,21,15,accept,"20.60",1
18,23,5,reject,"20.60",0
18,25,13,accept,"20.60",1
18,26,4,reject,"20.60",0
18,26,8,reject,"20.60",0
18,27,3,reject,"20.60",0
18,28,14,reject,"20.60",0
18,30,11,accept,"20.60",1
18,30,12,reject,"20.60",0
18,30,18,reject,"20.60",0
18,31,1,reject,"20.60",0
18,31,11,accept,"20.60",1
18,32,4,reject,"20.60",0
18,34,16,accept,"20.60",1
18,35,18,reject,"20.60",0
18,36,8,reject,"20.60",0
18,36,10,reject,"20.60",0
18,38,8,reject,"20.60",0
18,38,9,reject,"20.60",0
18,39,11,reject,"20.60",0
18,40,19,reject,"20.60",0
18,41,11,reject,"20.60",0
18,42,0,reject,"20.60",0
18,42,8,reject,"20.60",0
18,43,8,reject,"20.60",0
18,43,9,accept,"20.60",1
18,44,2,reject,"20.60",0
18,45,6,reject,"20.60",0
18,46,16,reject,"20.60",0
18,46,19,reject,"20.60",0
18,47,1,reject,"20.60",0
18,48,12,reject,"20.60",0
18,49,15,reject,"20.60",0
18,52,12,reject,"20.60",0
18,52,16,accept,"20.60",1
18,53,13,reject,"20.60",0
18,55,2,reject,"20.60",0
18,55,15,reject,"20.60",0
18,56,13,reject,"20.60",0
18,56,19,reject,"20.60",0
18,57,11,reject,"20.60",0
18,59,12,reject,"20.60",0
19,1,1,accept,"20.60",1
19,1,6,accept,"20.60",1
19,2,1,reject,"20.60",0
19,2,11,accept,"20.60",1
19,3,12,accept,"20.60",1
19,3,19,accept,"20.60",1
19,4,7,accept,"20.60",1
19,4,15,accept,"20.60",1
19,5,8,accept,"20.60",1
19,5,17,accept,"20.60",1
19,5,18,accept,"20.60",1
19,6,4,reject,"20.60",0
19,6,13,accept,"20.60",1
19,7,15,accept,"20.60",1
19,8,17,accept,"20.60",1
19,9,1,reject,"20.60",0
19,9,8,reject,"20.60",0
19,10,13,reject,"20.60",0
19,11,12,reject,"20.60",0
19,12,12,reject,"20.60",0
19,13,16,accept,"20.60",1
19,14,1,reject,"20.60",0
19,14,2,reject,"20.60",0
19,14,14,reject,"20.60",0
19,15,3,reject,"20.60",0
19,15,12,reject,"20.60",0
19,15,16,reject,"20.60",0
19,18,2,reject,"20.60",0
19,18,9,reject,"20.60",0
19,18,17,reject,"20.60",0
19,19,7,reject,"20.60",0
19,20,14,reject,"20.60",0
19,22,11,reject,"20.60",0
19,22,18,reject,"20.60",0
19,23,0,reject,"20.60",0
19,23,3,reject,"20.60",0
19,23,14,reject,"20.60",0
19,24,4,reject,"20.60",0
19,27,7,reject,"20.60",0
19,30,15,reject,"20.60",0
19,32,7,reject,"20.60",0
19,34,3,reject,"20.60",0
19,34,17,reject,"20.60",0
19,35,3,reject,"20.60",0
19,36,14,reject,"20.60",0
19,37,6,reject,"20.60",0
19,37,6,reject,"20.60",0
19,39,5,reject,"20.60",0
19,39,16,reject,"20.60",0
19,40,5,reject,"20.60",0
19,41,11,reject,"20.60",0
19,42,19,reject,"20.60",0
19,43,7,reject,"20.60",0
19,45,5,reject,"20.60",0
19,45,15,reject,"20.60",0
19,45,18,reject,"20.60",0
19,47,19,reject,"20.60",0
19,48,8,reject,"20.60",0
19,53,17,reject,"20.60",0
19,55,14,reject,"20.60",0
19,56,1,reject,"20.60",0
19,56,10,reject,"20.60",0
19,56,18,reject,"20.60",0
19,57,4,reject,"20.60",0
25,0,7,accept,"20.60",1
25,2,5,reject,"20.60",0
25,3,17,reject,"20.60",0
25,4,6,reject,"20.60",0
25,4,8,accept,"20.60",1
25,6,15,reject,"20.60",0
25,8,3,reject,"20.60",0
25,8,9,accept,"20.60",1
25,9,12,reject,"20.60",0
25,9,14,reject,"20.60",0
25,10,4,reject,"20.60",0
25,10,8,reject,"20.60",0
25,11,3,reject,"20.60",0
25,13,2,reject,"20.60",0
25,13,2,reject,"20.60",0
25,13,3,reject,"20.60",0
25,14,11,reject,"20.60",0
25,15,1,reject,"20.60",0
25,17,9,reject,"20.60",0
25,17,14,reject,"20.60",0
25,18,8,reject,"20.60",0
25,18,15,reject,"20.60",0
25,18,19,reject,"20.60",0
25,20,13,reject,"20.60",0
25,22,5,reject,"20.60",0
25,24,3,reject,"20.60",0
25,25,4,reject,"20.60",0
25,25,11,reject,"20.60",0
25,27,14,reject,"20.60",0
25,30,6,reject,"20.60",0
25,30,13,reject,"20.60",0
25,31,11,reject,"20.60",0
25,34,2,reject,"20.60",0
25,37,3,reject,"20.60",0
25,37,7,reject,"20.60",0
25,38,7,reject,"20.60",0
25,38,8,reject,"20.60",0
25,39,7,reject,"20.60",0
25,42,0,reject,"20.60",0
25,42,6,reject,"20.60",0
25,44,1,reject,"20.60",0
25,45,5,reject,"20.60",0
25,46,0,reject,"20.60",0
25,46,9,reject,"20.60",0
25,47,2,reject,"20.60",0
25,47,7,reject,"20.60",0
25,48,10,reject,"20.60",0
25,49,5,reject,"20.60",0
25,49,16,reject,"20.60",0
25,50,10,reject,"20.60",0
25,51,1,reject,"20.60",0
25,51,12,reject,"20.60",0
25,52,6,reject,"20.60",0
25,52,18,reject,"20.60",0
25,53,1,reject,"20.60",0
25,54,5,reject,"20.60",0
25,55,15,reject,"20.60",0
25,56,1,reject,"20.60",0
25,57,0,reject,"20.60",0
25,57,1,accept,"20.60",1
25,57,18,accept,"20.60",1
25,57,19,reject,"20.60",0
25,58,12,reject,"20.60",0
25,59,10,reject,"20.60",0
26,0,4,accept,"20.60",1
26,2,15,accept,"20.60",1
26,4,3,reject,"20.60",0
26,4,10,reject,"20.60",0
26,4,12,accept,"20.60",1
26,5,15,accept,"20.60",1
26,6,12,reject,"20.60",0
26,8,6,reject,"20.60",0
26,11,6,reject,"20.60",0
26,11,12,reject,"20.60",0
26,12,5,reject,"20.60",0
26,14,7,reject,"20.60",0
26,15,0,reject,"20.60",0
26,15,5,reject,"20.60",0
26,15,8,reject,"20.60",0
26,17,4,reject,"20.60",0
26,17,5,reject,"20.60",0
26,17,16,reject,"20.60",0
26,17,17,reject,"20.60",0
26,18,12,reject,"20.60",0
26,19,17,reject,"20.60",0
26,20,7,reject,"20.60",0
26,20,11,reject,"20.60",0
26,20,18,reject,"20.60",0
26,22,13,reject,"20.60",0
26,23,6,reject,"20.60",0
26,26,0,reject,"20.60",0
26,26,4,reject,"20.60",0
26,26,16,reject,"20.60",0
26,28,6,reject,"20.60",0
26,28,6,reject,"20.60",0
26,28,14,reject,"20.60",0
26,28,18,reject,"20.60",0
26,30,8,reject,"20.60",0
26,33,19,reject,"20.60",0
26,35,0,reject,"20.60",0
26,35,1,reject,"20.60",0
26,36,8,reject,"20.60",0
26,37,14,reject,"20.60",0
26,38,4,reject,"20.60",0
26,38,8,reject,"20.60",0
